n,rn,dn0,dn1,dn2,dn3,dn4
10178,0.000009611068392,6.24129962754777,7483.1309081661,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
10179,0.000008038141580,-46.16469079853120,8324.3126818983,3.04584815524652E-04,5.01437748309309E-07,-2.47196799724130E-09
10180,0.000007686179898,50.40318678134350,7210.9496197770,9.27437319437003E-05,1.09212232614293E-07,-5.23744219702631E-10
10181,0.000008385698617,12.59006111911950,25554.8632818444,5.51946543239257E-05,2.76432519136078E-07,-1.46942178607489E-09
10182,0.000009829953305,8.75868449131317,12143.6924601868,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10183,0.000007940364509,2.65395705561759,-7946.0416558778,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
10184,0.000007295446380,11.43643409019630,32792.3963078706,6.09169631049304E-04,1.00287549661861E-06,-4.94393599448260E-09
10185,0.000008379714547,16.33131302484890,13672.7878679832,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10186,0.000007424808294,-23.75559742459420,-7748.8352398587,-3.37676403586569E-04,-4.70378887049548E-07,2.26795840023040E-09
10187,0.000009572482882,-18.36597909155990,14428.4847602254,-4.36951167772319E-04,-3.77202303270266E-07,1.65592960919773E-09
10188,0.000008570268373,-8.53632679180972,8843.5877784180,1.83206985076893E-04,2.87122951692752E-07,-1.41056540518819E-09
10189,0.000008570268373,-16.38902854617310,-7813.7950708289,-1.21377830447759E-04,-2.14314796616557E-07,1.06140259205310E-09
10190,0.000007279739978,-13.63930244509530,7762.5169894504,-6.61831761238336E-05,6.21177225195215E-08,-4.08019194021785E-10
10191,0.000008377849650,29.51357424750190,14006.7530386064,-2.49390161200726E-04,-2.25005229173230E-07,1.00254621116640E-09
10192,0.000008432424451,16.30049547829840,12804.2267405488,-4.35402149470004E-06,1.34925877595716E-07,-7.57182007156873E-10
10193,0.000007271556590,60.08449582691910,7254.2300832143,-2.18475583886159E-04,-1.88601151635133E-07,8.27964804598865E-10
